instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,base_asset,quote_asset
PENDLEBTC,PENDLEBTC,PENDLEBTC,PENDLE/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,PENDLE,BTC
PENDLEFDUSD,PENDLEFDUSD,PENDLEFDUSD,PENDLE/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,PENDLE,FDUSD
PENDLETRY,PENDLETRY,PENDLETRY,PENDLE/TRY,0.0,,0.0,0.1,0.1,EQ,CRYPTO,BINANCE,PENDLE,TRY
PENDLEUSDC,PENDLEUSDC,PENDLEUSDC,PENDLE/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,PENDLE,USDC
PENDLEUSDT,PENDLEUSDT,PENDLEUSDT,PENDLE/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,PENDLE,USDT
PENGUFDUSD,PENGUFDUSD,PENGUFDUSD,PENGU/FDUSD,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,PENGU,FDUSD
PENGUTRY,PENGUTRY,PENGUTRY,PENGU/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,PENGU,TRY
PENGUUSDC,PENGUUSDC,PENGUUSDC,PENGU/USDC,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,PENGU,USDC
PENGUUSDT,PENGUUSDT,PENGUUSDT,PENGU/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,PENGU,USDT
PEOPLEBTC,PEOPLEBTC,PEOPLEBTC,PEOPLE/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,PEOPLE,BTC
PEOPLEFDUSD,PEOPLEFDUSD,PEOPLEFDUSD,PEOPLE/FDUSD,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,PEOPLE,FDUSD
PEOPLETRY,PEOPLETRY,PEOPLETRY,PEOPLE/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,PEOPLE,TRY
PEOPLEUSDC,PEOPLEUSDC,PEOPLEUSDC,PEOPLE/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,PEOPLE,USDC
PEOPLEUSDT,PEOPLEUSDT,PEOPLEUSDT,PEOPLE/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,PEOPLE,USDT
PEPEBRL,PEPEBRL,PEPEBRL,PEPE/BRL,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PEPE,BRL
PEPEEUR,PEPEEUR,PEPEEUR,PEPE/EUR,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PEPE,EUR
PEPEFDUSD,PEPEFDUSD,PEPEFDUSD,PEPE/FDUSD,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PEPE,FDUSD
PEPEJPY,PEPEJPY,PEPEJPY,PEPE/JPY,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,PEPE,JPY
PEPETRY,PEPETRY,PEPETRY,PEPE/TRY,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PEPE,TRY
PEPEUSDC,PEPEUSDC,PEPEUSDC,PEPE/USDC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PEPE,USDC
PEPEUSDT,PEPEUSDT,PEPEUSDT,PEPE/USDT,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PEPE,USDT
PERPUSDT,PERPUSDT,PERPUSDT,PERP/USDT,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,PERP,USDT
PHABTC,PHABTC,PHABTC,PHA/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PHA,BTC
PHATRY,PHATRY,PHATRY,PHA/TRY,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,PHA,TRY
PHAUSDC,PHAUSDC,PHAUSDC,PHA/USDC,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,PHA,USDC
PHAUSDT,PHAUSDT,PHAUSDT,PHA/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,PHA,USDT
PHBBTC,PHBBTC,PHBBTC,PHB/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,PHB,BTC
PHBTRY,PHBTRY,PHBTRY,PHB/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,PHB,TRY
PHBUSDT,PHBUSDT,PHBUSDT,PHB/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,PHB,USDT
PIVXBTC,PIVXBTC,PIVXBTC,PIVX/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,PIVX,BTC
PIVXUSDT,PIVXUSDT,PIVXUSDT,PIVX/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,PIVX,USDT
PIXELTRY,PIXELTRY,PIXELTRY,PIXEL/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,PIXEL,TRY
PIXELUSDC,PIXELUSDC,PIXELUSDC,PIXEL/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,PIXEL,USDC
PIXELUSDT,PIXELUSDT,PIXELUSDT,PIXEL/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,PIXEL,USDT
PNUTBRL,PNUTBRL,PNUTBRL,PNUT/BRL,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,PNUT,BRL
PNUTBTC,PNUTBTC,PNUTBTC,PNUT/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,PNUT,BTC
PNUTEUR,PNUTEUR,PNUTEUR,PNUT/EUR,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PNUT,EUR
PNUTFDUSD,PNUTFDUSD,PNUTFDUSD,PNUT/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PNUT,FDUSD
PNUTTRY,PNUTTRY,PNUTTRY,PNUT/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,PNUT,TRY
PNUTUSDC,PNUTUSDC,PNUTUSDC,PNUT/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PNUT,USDC
PNUTUSDT,PNUTUSDT,PNUTUSDT,PNUT/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PNUT,USDT
POLBNB,POLBNB,POLBNB,POL/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,POL,BNB
POLBRL,POLBRL,POLBRL,POL/BRL,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,POL,BRL
POLBTC,POLBTC,POLBTC,POL/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,POL,BTC
POLETH,POLETH,POLETH,POL/ETH,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,POL,ETH
POLEUR,POLEUR,POLEUR,POL/EUR,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,POL,EUR
POLFDUSD,POLFDUSD,POLFDUSD,POL/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,POL,FDUSD
POLJPY,POLJPY,POLJPY,POL/JPY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,POL,JPY
POLTRY,POLTRY,POLTRY,POL/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,POL,TRY
POLUSDC,POLUSDC,POLUSDC,POL/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,POL,USDC
POLUSDT,POLUSDT,POLUSDT,POL/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,POL,USDT
POLYXBTC,POLYXBTC,POLYXBTC,POLYX/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,POLYX,BTC
POLYXTRY,POLYXTRY,POLYXTRY,POLYX/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,POLYX,TRY
POLYXUSDT,POLYXUSDT,POLYXUSDT,POLYX/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,POLYX,USDT
PONDUSDT,PONDUSDT,PONDUSDT,POND/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,POND,USDT
PORTALBNB,PORTALBNB,PORTALBNB,PORTAL/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,PORTAL,BNB
PORTALBTC,PORTALBTC,PORTALBTC,PORTAL/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,PORTAL,BTC
PORTALFDUSD,PORTALFDUSD,PORTALFDUSD,PORTAL/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PORTAL,FDUSD
PORTALTRY,PORTALTRY,PORTALTRY,PORTAL/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,PORTAL,TRY
PORTALUSDT,PORTALUSDT,PORTALUSDT,PORTAL/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PORTAL,USDT
PORTOTRY,PORTOTRY,PORTOTRY,PORTO/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,PORTO,TRY
PORTOUSDT,PORTOUSDT,PORTOUSDT,PORTO/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,PORTO,USDT
POWRBTC,POWRBTC,POWRBTC,POWR/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,POWR,BTC
POWRETH,POWRETH,POWRETH,POWR/ETH,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,POWR,ETH
POWRUSDT,POWRUSDT,POWRUSDT,POWR/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,POWR,USDT
PROMUSDT,PROMUSDT,PROMUSDT,PROM/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,PROM,USDT
PSGTRY,PSGTRY,PSGTRY,PSG/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,PSG,TRY
PSGUSDT,PSGUSDT,PSGUSDT,PSG/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,PSG,USDT
PUNDIXUSDC,PUNDIXUSDC,PUNDIXUSDC,PUNDIX/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PUNDIX,USDC
PUNDIXUSDT,PUNDIXUSDT,PUNDIXUSDT,PUNDIX/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PUNDIX,USDT
PYRBTC,PYRBTC,PYRBTC,PYR/BTC,0.0,,0.0,1e-08,0.001,EQ,CRYPTO,BINANCE,PYR,BTC
PYRUSDT,PYRUSDT,PYRUSDT,PYR/USDT,0.0,,0.0,0.001,0.001,EQ,CRYPTO,BINANCE,PYR,USDT
PYTHBTC,PYTHBTC,PYTHBTC,PYTH/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,PYTH,BTC
PYTHFDUSD,PYTHFDUSD,PYTHFDUSD,PYTH/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PYTH,FDUSD
PYTHTRY,PYTHTRY,PYTHTRY,PYTH/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,PYTH,TRY
PYTHUSDC,PYTHUSDC,PYTHUSDC,PYTH/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PYTH,USDC
PYTHUSDT,PYTHUSDT,PYTHUSDT,PYTH/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,PYTH,USDT
QIUSDT,QIUSDT,QIUSDT,QI/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,QI,USDT
QKCUSDT,QKCUSDT,QKCUSDT,QKC/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,QKC,USDT
QNTBTC,QNTBTC,QNTBTC,QNT/BTC,0.0,,0.0,1e-07,0.001,EQ,CRYPTO,BINANCE,QNT,BTC
QNTUSDC,QNTUSDC,QNTUSDC,QNT/USDC,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,QNT,USDC
QNTUSDT,QNTUSDT,QNTUSDT,QNT/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,QNT,USDT
QTUMBTC,QTUMBTC,QTUMBTC,QTUM/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,QTUM,BTC
QTUMETH,QTUMETH,QTUMETH,QTUM/ETH,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,QTUM,ETH
QTUMTRY,QTUMTRY,QTUMTRY,QTUM/TRY,0.0,,0.0,0.1,0.1,EQ,CRYPTO,BINANCE,QTUM,TRY
QTUMUSDT,QTUMUSDT,QTUMUSDT,QTUM/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,QTUM,USDT
QUICKUSDT,QUICKUSDT,QUICKUSDT,QUICK/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,QUICK,USDT
RADTRY,RADTRY,RADTRY,RAD/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,RAD,TRY
RADUSDT,RADUSDT,RADUSDT,RAD/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RAD,USDT
RAREBTC,RAREBTC,RAREBTC,RARE/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,RARE,BTC
RARETRY,RARETRY,RARETRY,RARE/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,RARE,TRY
RAREUSDC,RAREUSDC,RAREUSDC,RARE/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RARE,USDC
RAREUSDT,RAREUSDT,RAREUSDT,RARE/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RARE,USDT
RAYFDUSD,RAYFDUSD,RAYFDUSD,RAY/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RAY,FDUSD
RAYTRY,RAYTRY,RAYTRY,RAY/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,RAY,TRY
RAYUSDC,RAYUSDC,RAYUSDC,RAY/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RAY,USDC
RAYUSDT,RAYUSDT,RAYUSDT,RAY/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RAY,USDT
RDNTTRY,RDNTTRY,RDNTTRY,RDNT/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,RDNT,TRY
RDNTUSDT,RDNTUSDT,RDNTUSDT,RDNT/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,RDNT,USDT
REDBTC,REDBTC,REDBTC,RED/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,RED,BTC
REDFDUSD,REDFDUSD,REDFDUSD,RED/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RED,FDUSD
REDTRY,REDTRY,REDTRY,RED/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,RED,TRY
REDUSDC,REDUSDC,REDUSDC,RED/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RED,USDC
REDUSDT,REDUSDT,REDUSDT,RED/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RED,USDT
REIUSDT,REIUSDT,REIUSDT,REI/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,REI,USDT
RENDERBRL,RENDERBRL,RENDERBRL,RENDER/BRL,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,RENDER,BRL
RENDERBTC,RENDERBTC,RENDERBTC,RENDER/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,RENDER,BTC
RENDEREUR,RENDEREUR,RENDEREUR,RENDER/EUR,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,RENDER,EUR
RENDERFDUSD,RENDERFDUSD,RENDERFDUSD,RENDER/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,RENDER,FDUSD
RENDERTRY,RENDERTRY,RENDERTRY,RENDER/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,RENDER,TRY
RENDERUSDC,RENDERUSDC,RENDERUSDC,RENDER/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,RENDER,USDC
RENDERUSDT,RENDERUSDT,RENDERUSDT,RENDER/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,RENDER,USDT
REQBTC,REQBTC,REQBTC,REQ/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,REQ,BTC
REQUSDT,REQUSDT,REQUSDT,REQ/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,REQ,USDT
RESOLVBNB,RESOLVBNB,RESOLVBNB,RESOLV/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,RESOLV,BNB
RESOLVFDUSD,RESOLVFDUSD,RESOLVFDUSD,RESOLV/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RESOLV,FDUSD
RESOLVTRY,RESOLVTRY,RESOLVTRY,RESOLV/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,RESOLV,TRY
RESOLVUSDC,RESOLVUSDC,RESOLVUSDC,RESOLV/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RESOLV,USDC
RESOLVUSDT,RESOLVUSDT,RESOLVUSDT,RESOLV/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,RESOLV,USDT
REZTRY,REZTRY,REZTRY,REZ/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,REZ,TRY
REZUSDC,REZUSDC,REZUSDC,REZ/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,REZ,USDC
REZUSDT,REZUSDT,REZUSDT,REZ/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,REZ,USDT
RIFBTC,RIFBTC,RIFBTC,RIF/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,RIF,BTC
RIFUSDT,RIFUSDT,RIFUSDT,RIF/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,RIF,USDT
RLCBTC,RLCBTC,RLCBTC,RLC/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,RLC,BTC
RLCETH,RLCETH,RLCETH,RLC/ETH,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,RLC,ETH
RLCUSDT,RLCUSDT,RLCUSDT,RLC/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RLC,USDT
RONINBTC,RONINBTC,RONINBTC,RONIN/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,RONIN,BTC
RONINFDUSD,RONINFDUSD,RONINFDUSD,RONIN/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,RONIN,FDUSD
RONINTRY,RONINTRY,RONINTRY,RONIN/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,RONIN,TRY
RONINUSDT,RONINUSDT,RONINUSDT,RONIN/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,RONIN,USDT
ROSEBTC,ROSEBTC,ROSEBTC,ROSE/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,ROSE,BTC
ROSETRY,ROSETRY,ROSETRY,ROSE/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,ROSE,TRY
ROSEUSDT,ROSEUSDT,ROSEUSDT,ROSE/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,ROSE,USDT
RPLUSDC,RPLUSDC,RPLUSDC,RPL/USDC,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,RPL,USDC
RPLUSDT,RPLUSDT,RPLUSDT,RPL/USDT,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,RPL,USDT
RSRTRY,RSRTRY,RSRTRY,RSR/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,RSR,TRY
RSRUSDC,RSRUSDC,RSRUSDC,RSR/USDC,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,RSR,USDC
RSRUSDT,RSRUSDT,RSRUSDT,RSR/USDT,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,RSR,USDT
RUNEBTC,RUNEBTC,RUNEBTC,RUNE/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,RUNE,BTC
RUNEETH,RUNEETH,RUNEETH,RUNE/ETH,0.0,,0.0,1e-07,0.001,EQ,CRYPTO,BINANCE,RUNE,ETH
RUNEFDUSD,RUNEFDUSD,RUNEFDUSD,RUNE/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RUNE,FDUSD
RUNEUSDC,RUNEUSDC,RUNEUSDC,RUNE/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RUNE,USDC
RUNEUSDT,RUNEUSDT,RUNEUSDT,RUNE/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,RUNE,USDT
RVNBTC,RVNBTC,RVNBTC,RVN/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,RVN,BTC
RVNTRY,RVNTRY,RVNTRY,RVN/TRY,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,RVN,TRY
RVNUSDC,RVNUSDC,RVNUSDC,RVN/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,RVN,USDC
RVNUSDT,RVNUSDT,RVNUSDT,RVN/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,RVN,USDT
SAGABNB,SAGABNB,SAGABNB,SAGA/BNB,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,SAGA,BNB
SAGABTC,SAGABTC,SAGABTC,SAGA/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SAGA,BTC
SAGAFDUSD,SAGAFDUSD,SAGAFDUSD,SAGA/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SAGA,FDUSD
SAGATRY,SAGATRY,SAGATRY,SAGA/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SAGA,TRY
SAGAUSDC,SAGAUSDC,SAGAUSDC,SAGA/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SAGA,USDC
SAGAUSDT,SAGAUSDT,SAGAUSDT,SAGA/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SAGA,USDT
SAHARABNB,SAHARABNB,SAHARABNB,SAHARA/BNB,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SAHARA,BNB
SAHARAFDUSD,SAHARAFDUSD,SAHARAFDUSD,SAHARA/FDUSD,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SAHARA,FDUSD
SAHARATRY,SAHARATRY,SAHARATRY,SAHARA/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SAHARA,TRY
SAHARAUSDC,SAHARAUSDC,SAHARAUSDC,SAHARA/USDC,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SAHARA,USDC
SAHARAUSDT,SAHARAUSDT,SAHARAUSDT,SAHARA/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SAHARA,USDT
SANDBTC,SANDBTC,SANDBTC,SAND/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SAND,BTC
SANDFDUSD,SANDFDUSD,SANDFDUSD,SAND/FDUSD,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SAND,FDUSD
SANDTRY,SANDTRY,SANDTRY,SAND/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SAND,TRY
SANDUSDC,SANDUSDC,SANDUSDC,SAND/USDC,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SAND,USDC
SANDUSDT,SANDUSDT,SANDUSDT,SAND/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SAND,USDT
SANTOSBTC,SANTOSBTC,SANTOSBTC,SANTOS/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,SANTOS,BTC
SANTOSTRY,SANTOSTRY,SANTOSTRY,SANTOS/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,SANTOS,TRY
SANTOSUSDT,SANTOSUSDT,SANTOSUSDT,SANTOS/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,SANTOS,USDT
SBNB,SBNB,SBNB,S/BNB,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,S,BNB
SBTC,SBTC,SBTC,S/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,S,BTC
SCETH,SCETH,SCETH,SC/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SC,ETH
SCRBTC,SCRBTC,SCRBTC,SCR/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SCR,BTC
SCRFDUSD,SCRFDUSD,SCRFDUSD,SCR/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SCR,FDUSD
SCRTBTC,SCRTBTC,SCRTBTC,SCRT/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SCRT,BTC
SCRTRY,SCRTRY,SCRTRY,SCR/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SCR,TRY
SCRTUSDT,SCRTUSDT,SCRTUSDT,SCRT/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SCRT,USDT
SCRUSDT,SCRUSDT,SCRUSDT,SCR/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SCR,USDT
SCUSDT,SCUSDT,SCUSDT,SC/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,SC,USDT
SEIBNB,SEIBNB,SEIBNB,SEI/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,SEI,BNB
SEIBTC,SEIBTC,SEIBTC,SEI/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SEI,BTC
SEIFDUSD,SEIFDUSD,SEIFDUSD,SEI/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SEI,FDUSD
SEIJPY,SEIJPY,SEIJPY,SEI/JPY,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,SEI,JPY
SEITRY,SEITRY,SEITRY,SEI/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SEI,TRY
