user_symbol,binance_symbol,is_exact_match
USDC/USDT,USDCUSDT,False
ZEC-USDT,ZECUSDT,False
VET/USDT,VETUSDT,False
RVNUSDT,RVNUSDC,False
RVNUSD,RVNUSDC,False
RVN,RVNUSDC,False
VET-BNB,VETBNB,False
VET/BNB,VETBNB,False
VET-USDT,VETUSDT,False
VET-ETH,VETETH,False
RVN-BTC,RVNBTC,False
VET/ETH,VETETH,False
VET-BTC,VETBTC,False
VET/BTC,VETBTC,False
VETUSDT,VETUSDC,False
VETUSD,VETUSDC,False
VET,VETUSDC,False
RVN/BTC,RVNBTC,False
BNB/TUSD,BNBTUSD,False
USDCUSD,USDCCZK,False
ETH-USDC,ETHUSDC,False
USDC,USDCCZK,False
USDCUSDT,USDCCZK,False
XLM-USDC,XLMUSDC,False
XLM/USDC,XLMUSDC,False
XRP-USDC,XRPUSDC,False
XRP/USDC,XRPUSDC,False
ETH/USDC,ETHUSDC,False
BNB-TUSD,BNBTUSD,False
BTC-USDC,BTCUSDC,False
BTC/USDC,BTCUSDC,False
BNB-USDC,BNBUSDC,False
BNB/USDC,BNBUSDC,False
XRP-TUSD,XRPTUSD,False
XRP/TUSD,XRPTUSD,False
ZEC/USDT,ZECUSDT,False
IOST,IOSTUSDT,False
ANKR/BTC,ANKRBTC,False
ALGOUSDT,ALGOTRY,False
ALGO-USDC,ALGOUSDC,False
ALGO/USDC,ALGOUSDC,False
ALGO-USDT,ALGOUSDT,False
ALGO/USDT,ALGOUSDT,False
ALGO-BTC,ALGOBTC,False
ALGO/BTC,ALGOBTC,False
ALGOUSD,ALGOTRY,False
DOGEUSD,DOGEJPY,False
ALGO,ALGOTRY,False
ONE-USDT,ONEUSDT,False
ONE/USDT,ONEUSDT,False
ONEUSD,ONETRY,False
ONE,ONETRY,False
ONEUSDT,ONETRY,False
DOGE,DOGEJPY,False
DOGEUSDT,DOGEJPY,False
TFUEL/USDT,TFUELUSDT,False
DUSK/BTC,DUSKBTC,False
ANKRUSDT,ANKRTRY,False
ANKRUSD,ANKRTRY,False
ANKR,ANKRTRY,False
DUSK-USDT,DUSKUSDT,False
DUSK/USDT,DUSKUSDT,False
DUSK-BTC,DUSKBTC,False
DUSKUSD,DUSKUSDT,False
DOGE/BTC,DOGEBTC,False
DUSK,DUSKUSDT,False
DOGE-USDC,DOGEUSDC,False
DOGE/USDC,DOGEUSDC,False
DOGE-USDT,DOGEUSDT,False
DOGE/USDT,DOGEUSDT,False
DOGE-BTC,DOGEBTC,False
TFUEL-USDT,TFUELUSDT,False
TFUEL-BTC,TFUELBTC,False
IOSTUSD,IOSTUSDT,False
ADA-USDC,ADAUSDC,False
THETA-USDT,THETAUSDT,False
THETA/USDT,THETAUSDT,False
DASH-USDT,DASHUSDT,False
DASH/USDT,DASHUSDT,False
NEO-USDC,NEOUSDC,False
NEO/USDC,NEOUSDC,False
ADA/USDC,ADAUSDC,False
ENJ-USDT,ENJUSDT,False
CELR-USDT,CELRUSDT,False
CELR/USDT,CELRUSDT,False
CELRUSD,CELRUSDT,False
CELR,CELRUSDT,False
IOST-USDT,IOSTUSDT,False
IOST/USDT,IOSTUSDT,False
ENJ/USDT,ENJUSDT,False
ATOM,ATOMFDUSD,False
TFUEL/BTC,TFUELBTC,False
PHB,PHBTRY,False
TFUELUSD,TFUELUSDT,False
TFUEL,TFUELUSDT,False
PHB-BTC,PHBBTC,False
PHB/BTC,PHBBTC,False
PHBUSDT,PHBTRY,False
PHBUSD,PHBTRY,False
ATOM-USDC,ATOMUSDC,False
ATOMUSD,ATOMFDUSD,False
ATOM/USDC,ATOMUSDC,False
ATOM-USDT,ATOMUSDT,False
ATOM/USDT,ATOMUSDT,False
ATOM-BTC,ATOMBTC,False
ATOM/BTC,ATOMBTC,False
ATOMUSDT,ATOMFDUSD,False
DEGO-USDT,DEGOUSDT,False
AVAX-EUR,AVAXEUR,False
ACE,ACETRY,False
IDUSDT,IDTRY,False
ARBUSD,ARBUSDC,False
ARB,ARBUSDC,False
ID-USDT,IDUSDT,False
ID/USDT,IDUSDT,False
ID-BTC,IDBTC,False
ID/BTC,IDBTC,False
IDUSD,IDTRY,False
ARB/BTC,ARBBTC,False
ID,IDTRY,False
QKC-USDT,QKCUSDT,False
QKC/USDT,QKCUSDT,False
QKCUSD,QKCUSDT,False
QKC,QKCUSDT,False
PROM-USDT,PROMUSDT,False
ARBUSDT,ARBUSDC,False
ARB-BTC,ARBBTC,False
PROMUSD,PROMUSDT,False
ID/TRY,IDTRY,False
RDNTUSD,RDNTTRY,False
RDNT,RDNTTRY,False
RDNTUSDT,RDNTTRY,False
SOL-TUSD,SOLTUSD,False
SOL/TUSD,SOLTUSD,False
ID-TRY,IDTRY,False
ARB-EUR,ARBEUR,False
ARB/USDT,ARBUSDT,False
ARB/EUR,ARBEUR,False
ARB-TRY,ARBTRY,False
ARB/TRY,ARBTRY,False
ARB-TUSD,ARBTUSD,False
ARB/TUSD,ARBTUSD,False
ARB-USDT,ARBUSDT,False
PROM/USDT,PROMUSDT,False
PROM,PROMUSDT,False
RDNT-USDT,RDNTUSDT,False
GNS/USDT,GNSUSDT,False
SYN-USDT,SYNUSDT,False
SYN/USDT,SYNUSDT,False
SYNUSD,SYNUSDC,False
SYN,SYNUSDC,False
SYNUSDT,SYNUSDC,False
GNS-USDT,GNSUSDT,False
GNSUSD,GNSUSDT,False
SSV-USDT,SSVUSDT,False
GNS,GNSUSDT,False
BTC-RON,BTCRON,False
BTC/RON,BTCRON,False
APT-ETH,APTETH,False
APT/ETH,APTETH,False
FET-TRY,FETTRY,False
SSV/USDT,SSVUSDT,False
LQTY,LQTYUSDT,False
GLM-USDT,GLMUSDT,False
USTC,USTCTRY,False
GLM/USDT,GLMUSDT,False
GAS-USDT,GASUSDT,False
GAS/USDT,GASUSDT,False
USTC-USDT,USTCUSDT,False
USTC/USDT,USTCUSDT,False
USTCUSD,USTCTRY,False
USTCUSDT,USTCTRY,False
LQTYUSD,LQTYUSDT,False
STX-TRY,STXTRY,False
STX/TRY,STXTRY,False
CFX-TRY,CFXTRY,False
CFX/TRY,CFXTRY,False
LQTY-USDT,LQTYUSDT,False
LQTY/USDT,LQTYUSDT,False
RDNT/USDT,RDNTUSDT,False
MAGIC/TRY,MAGICTRY,False
RPL-USDT,RPLUSDT,False
FLOKI-USDT,FLOKIUSDT,False
WBETHUSD,WBETHUSDT,False
WBETH,WBETHUSDT,False
PEPE-TRY,PEPETRY,False
PEPE/TRY,PEPETRY,False
OG-TRY,OGTRY,False
OG/TRY,OGTRY,False
FLOKI/USDT,FLOKIUSDT,False
WBETH-ETH,WBETHETH,False
FLOKIUSD,FLOKIUSDC,False
FLOKI,FLOKIUSDC,False
FLOKIUSDT,FLOKIUSDC,False
PEPE-USDT,PEPEUSDT,False
PEPE/USDT,PEPEUSDT,False
PEPEUSD,PEPEJPY,False
WBETH/ETH,WBETHETH,False
FLOKI/TRY,FLOKITRY,False
PEPEUSDT,PEPEJPY,False
BTC-ARS,BTCARS,False
MAVUSD,MAVTRY,False
MAV,MAVTRY,False
PAXG-TRY,PAXGTRY,False
PAXG/TRY,PAXGTRY,False
OP-TRY,OPTRY,False
OP/TRY,OPTRY,False
BTC/ARS,BTCARS,False
FLOKI-TRY,FLOKITRY,False
RAD-TRY,RADTRY,False
RAD/TRY,RADTRY,False
LTC-TRY,LTCTRY,False
LTC/TRY,LTCTRY,False
CITY-TRY,CITYTRY,False
CITY/TRY,CITYTRY,False
PEPE,PEPEJPY,False
SUI-TRY,SUITRY,False
MAGIC-TRY,MAGICTRY,False
EGLD-RON,EGLDRON,False
WBTC-USDT,WBTCUSDT,False
WBTC/USDT,WBTCUSDT,False
DOGE-TUSD,DOGETUSD,False
DOGE/TUSD,DOGETUSD,False
USDT-ARS,USDTARS,False
USDT/ARS,USDTARS,False
EGLD/RON,EGLDRON,False
EDU,EDUTRY,False
XVS-TRY,XVSTRY,False
XVS/TRY,XVSTRY,False
ACH-TRY,ACHTRY,False
ACH/TRY,ACHTRY,False
USDT-PLN,USDTPLN,False
USDT/PLN,USDTPLN,False
EDUUSDT,EDUTRY,False
EDUUSD,EDUTRY,False
SUI/TRY,SUITRY,False
SUI-USDT,SUIUSDT,False
SUI-EUR,SUIEUR,False
SUI/EUR,SUIEUR,False
SUI-BNB,SUIBNB,False
SUI/BNB,SUIBNB,False
SUI-BTC,SUIBTC,False
SUI/BTC,SUIBTC,False
SUI/USDT,SUIUSDT,False
EDU/USDT,EDUUSDT,False
SUIUSD,SUIJPY,False
SUI,SUIJPY,False
SUIUSDT,SUIJPY,False
EDU-TRY,EDUTRY,False
EDU/TRY,EDUTRY,False
EDU-USDT,EDUUSDT,False
FET/TRY,FETTRY,False
RPL/USDT,RPLUSDT,False
MAV/BTC,MAVBTC,False
LDO,LDOUSDC,False
ENS/TRY,ENSTRY,False
LDO-BTC,LDOBTC,False
LDO/BTC,LDOBTC,False
LDO-USDT,LDOUSDT,False
LDO/USDT,LDOUSDT,False
LDOUSD,LDOUSDC,False
LDOUSDT,LDOUSDC,False
ALGO/TRY,ALGOTRY,False
REI-USDT,REIUSDT,False
REI/USDT,REIUSDT,False
REIUSD,REIUSDT,False
REI,REIUSDT,False
NEXO-BTC,NEXOBTC,False
NEXO/BTC,NEXOBTC,False
ENS-TRY,ENSTRY,False
ALGO-TRY,ALGOTRY,False
NEXO/USDT,NEXOUSDT,False
OP-EUR,OPEUR,False
ETC-TRY,ETCTRY,False
ETC/TRY,ETCTRY,False
OP-ETH,OPETH,False
OP/ETH,OPETH,False
STORJ-TRY,STORJTRY,False
STORJ/TRY,STORJTRY,False
OP/EUR,OPEUR,False
OP,OPUSDC,False
OP-USDT,OPUSDT,False
OP/USDT,OPUSDT,False
OP-BTC,OPBTC,False
OP/BTC,OPBTC,False
OPUSDT,OPUSDC,False
OPUSD,OPUSDC,False
NEXO-USDT,NEXOUSDT,False
NEXOUSD,NEXOBTC,False
FIL-ETH,FILETH,False
APE/TRY,APETRY,False
BIFI/USDT,BIFIUSDT,False
BIFIUSD,BIFIUSDT,False
BIFI,BIFIUSDT,False
JASMY-TRY,JASMYTRY,False
JASMY/TRY,JASMYTRY,False
APE-TRY,APETRY,False
TWT-TRY,TWTTRY,False
GMT/EUR,GMTEUR,False
TWT/TRY,TWTTRY,False
NEAR-EUR,NEAREUR,False
NEAR/EUR,NEAREUR,False
APE-BTC,APEBTC,False
APE/BTC,APEBTC,False
APE-USDT,APEUSDT,False
BIFI-USDT,BIFIUSDT,False
GMT-EUR,GMTEUR,False
NEXO,NEXOBTC,False
ASTR/BTC,ASTRBTC,False
NEXOUSDT,NEXOBTC,False
AUDIO-TRY,AUDIOTRY,False
AUDIO/TRY,AUDIOTRY,False
STEEM-USDT,STEEMUSDT,False
STEEM/USDT,STEEMUSDT,False
ASTR-BTC,ASTRBTC,False
GMT-TRY,GMTTRY,False
RUNE/ETH,RUNEETH,False
GMT/TRY,GMTTRY,False
ZIL-TRY,ZILTRY,False
ZIL/TRY,ZILTRY,False
FIL-TRY,FILTRY,False
FIL/TRY,FILTRY,False
RUNE-ETH,RUNEETH,False
FIL/ETH,FILETH,False
STG,STGUSDT,False
RPLUSD,RPLUSDC,False
HFT,HFTUSDT,False
PHB/USDT,PHBUSDT,False
HFT-USDT,HFTUSDT,False
HFT/USDT,HFTUSDT,False
HFT-BTC,HFTBTC,False
HFT/BTC,HFTBTC,False
HFTUSD,HFTUSDT,False
OSMO-USDT,OSMOUSDT,False
HOOK,HOOKUSDT,False
OSMO/USDT,OSMOUSDT,False
OSMOUSD,OSMOUSDC,False
OSMO,OSMOUSDC,False
OSMOUSDT,OSMOUSDC,False
APT-TRY,APTTRY,False
APT/TRY,APTTRY,False
PHB-USDT,PHBUSDT,False
HOOKUSD,HOOKUSDT,False
APT/EUR,APTEUR,False
MAGIC-USDT,MAGICUSDT,False
RPL,RPLUSDC,False
RPLUSDT,RPLUSDC,False
HIFI-USDT,HIFIUSDT,False
HIFI/USDT,HIFIUSDT,False
HIFIUSD,HIFIUSDT,False
HIFI,HIFIUSDT,False
MAGIC/USDT,MAGICUSDT,False
HOOK/USDT,HOOKUSDT,False
MAGIC-BTC,MAGICBTC,False
MAGIC/BTC,MAGICBTC,False
MAGICUSDT,MAGICTRY,False
MAGICUSD,MAGICTRY,False
MAGIC,MAGICTRY,False
HOOK-USDT,HOOKUSDT,False
APT-EUR,APTEUR,False
ETH-PLN,ETHPLN,False
STGUSD,STGUSDT,False
LUNC,LUNCTRY,False
GMXUSD,GMXUSDC,False
GMX,GMXUSDC,False
GMXUSDT,GMXUSDC,False
LUNC-USDT,LUNCUSDT,False
LUNC/USDT,LUNCUSDT,False
LUNCUSD,LUNCTRY,False
LUNCUSDT,LUNCTRY,False
GMX-USDT,GMXUSDT,False
ANKR-TRY,ANKRTRY,False
ANKR/TRY,ANKRTRY,False
STG-USDT,STGUSDT,False
STG/USDT,STGUSDT,False
STG-BTC,STGBTC,False
STG/BTC,STGBTC,False
GMX/USDT,GMXUSDT,False
POLYX,POLYXTRY,False
ETH/PLN,ETHPLN,False
APTUSDT,APTJPY,False
BTC-PLN,BTCPLN,False
BTC/PLN,BTCPLN,False
APT-USDT,APTUSDT,False
APT/USDT,APTUSDT,False
APT-BTC,APTBTC,False
APT/BTC,APTBTC,False
APTUSD,APTJPY,False
POLYXUSD,POLYXTRY,False
APT,APTJPY,False
POLYX-USDT,POLYXUSDT,False
POLYX/USDT,POLYXUSDT,False
POLYX-BTC,POLYXBTC,False
POLYX/BTC,POLYXBTC,False
POLYXUSDT,POLYXTRY,False
MAVUSDT,MAVTRY,False
MAV-BTC,MAVBTC,False
APEUSD,APEUSDC,False
ORDI-FDUSD,ORDIFDUSD,False
ARK/TRY,ARKTRY,False
BEAMX-USDT,BEAMXUSDT,False
BEAMX/USDT,BEAMXUSDT,False
BEAMXUSD,BEAMXUSDC,False
BEAMX,BEAMXUSDC,False
BEAMXUSDT,BEAMXUSDC,False
ORDI/FDUSD,ORDIFDUSD,False
BEAMX/TRY,BEAMXTRY,False
OP-FDUSD,OPFDUSD,False
OP/FDUSD,OPFDUSD,False
INJ-ETH,INJETH,False
INJ/ETH,INJETH,False
FET-FDUSD,FETFDUSD,False
FET/FDUSD,FETFDUSD,False
ARK-TRY,ARKTRY,False
BEAMX-TRY,BEAMXTRY,False
EGLD/FDUSD,EGLDFDUSD,False
GALA/FDUSD,GALAFDUSD,False
NTRN/TRY,NTRNTRY,False
GAS-TRY,GASTRY,False
GAS/TRY,GASTRY,False
WLD-FDUSD,WLDFDUSD,False
WLD/FDUSD,WLDFDUSD,False
GALA-FDUSD,GALAFDUSD,False
RUNE-FDUSD,RUNEFDUSD,False
CAKE/TRY,CAKETRY,False
RUNE/FDUSD,RUNEFDUSD,False
PIVX-USDT,PIVXUSDT,False
PIVX/USDT,PIVXUSDT,False
DYDX-FDUSD,DYDXFDUSD,False
DYDX/FDUSD,DYDXFDUSD,False
CAKE-TRY,CAKETRY,False
EGLD-FDUSD,EGLDFDUSD,False
ORDI-TRY,ORDITRY,False
VICUSDT,VICTRY,False
TIA,TIAUSDC,False
TIA-USDT,TIAUSDT,False
TIA/USDT,TIAUSDT,False
TIA-BTC,TIABTC,False
TIA/BTC,TIABTC,False
TIAUSDT,TIAUSDC,False
TIAUSD,TIAUSDC,False
STRAX-TRY,STRAXTRY,False
TIA-TRY,TIATRY,False
STRAX/TRY,STRAXTRY,False
NEAR-FDUSD,NEARFDUSD,False
NEAR/FDUSD,NEARFDUSD,False
LINK-FDUSD,LINKFDUSD,False
LINK/FDUSD,LINKFDUSD,False
DOT-FDUSD,DOTFDUSD,False
TIA/TRY,TIATRY,False
MEMEUSDT,MEMEUSDC,False
ORDI/TRY,ORDITRY,False
ORDI,ORDIUSDC,False
ORDI-USDT,ORDIUSDT,False
ORDI/USDT,ORDIUSDT,False
ORDI-BTC,ORDIBTC,False
ORDI/BTC,ORDIBTC,False
ORDIUSDT,ORDIUSDC,False
ORDIUSD,ORDIUSDC,False
MEME-TRY,MEMETRY,False
MEME,MEMEUSDC,False
MEME/TRY,MEMETRY,False
MEME-FDUSD,MEMEFDUSD,False
MEME/FDUSD,MEMEFDUSD,False
MEME-USDT,MEMEUSDT,False
MEME/USDT,MEMEUSDT,False
MEMEUSD,MEMEUSDC,False
NTRN-TRY,NTRNTRY,False
VIC,VICTRY,False
BCH-FDUSD,BCHFDUSD,False
1000SATS-USDT,1000SATSUSDT,False
SHIB-FDUSD,SHIBFDUSD,False
SHIB/FDUSD,SHIBFDUSD,False
1000SATS-TRY,1000SATSTRY,False
1000SATS/TRY,1000SATSTRY,False
1000SATS-FDUSD,1000SATSFDUSD,False
1000SATS/FDUSD,1000SATSFDUSD,False
1000SATS/USDT,1000SATSUSDT,False
SAND-FDUSD,SANDFDUSD,False
1000SATSUSD,1000SATSUSDC,False
1000SATS,1000SATSUSDC,False
1000SATSUSDT,1000SATSUSDC,False
JTO-TRY,JTOTRY,False
JTO/TRY,JTOTRY,False
JTO-FDUSD,JTOFDUSD,False
SAND/FDUSD,SANDFDUSD,False
IOTA/TRY,IOTATRY,False
JTO-USDT,JTOUSDT,False
BONK/USDT,BONKUSDT,False
ACEUSDT,ACETRY,False
BONK-TRY,BONKTRY,False
BONK/TRY,BONKTRY,False
BONK-FDUSD,BONKFDUSD,False
BONK/FDUSD,BONKFDUSD,False
BONK-USDT,BONKUSDT,False
BONKUSD,BONKBRL,False
IOTA-TRY,IOTATRY,False
BONK,BONKBRL,False
BONKUSDT,BONKBRL,False
FIDA-TRY,FIDATRY,False
FIDA/TRY,FIDATRY,False
INJ-FDUSD,INJFDUSD,False
INJ/FDUSD,INJFDUSD,False
JTO/FDUSD,JTOFDUSD,False
JTO/USDT,JTOUSDT,False
VICUSD,VICTRY,False
BLUR/USDT,BLURUSDT,False
DYDX/TRY,DYDXTRY,False
USTC-TRY,USTCTRY,False
USTC/TRY,USTCTRY,False
BLUR-TRY,BLURTRY,False
BLUR/TRY,BLURTRY,False
BLUR-USDT,BLURUSDT,False
BLURUSD,BLURUSDC,False
VANRYUSDT,VANRYUSDC,False
BLUR,BLURUSDC,False
BLURUSDT,BLURUSDC,False
VIC-TRY,VICTRY,False
VIC/TRY,VICTRY,False
VIC-USDT,VICUSDT,False
VIC/USDT,VICUSDT,False
DYDX-TRY,DYDXTRY,False
VANRY,VANRYUSDC,False
JTOUSD,JTOUSDC,False
AUCTION-FDUSD,AUCTIONFDUSD,False
JTO,JTOUSDC,False
JTOUSDT,JTOUSDC,False
SUPER-TRY,SUPERTRY,False
SUPER/TRY,SUPERTRY,False
LUNC-TRY,LUNCTRY,False
LUNC/TRY,LUNCTRY,False
AUCTION/FDUSD,AUCTIONFDUSD,False
VANRYUSD,VANRYUSDC,False
AEUR-USDT,AEURUSDT,False
AEUR/USDT,AEURUSDT,False
AEURUSD,AEURUSDT,False
AEUR,AEURUSDT,False
VANRY-USDT,VANRYUSDT,False
VANRY/USDT,VANRYUSDT,False
DOT/FDUSD,DOTFDUSD,False
BCH/FDUSD,BCHFDUSD,False
MAV/USDT,MAVUSDT,False
BNB-FDUSD,BNBFDUSD,False
WLD/TRY,WLDTRY,False
FDUSD-USDT,FDUSDUSDT,False
FDUSD/USDT,FDUSDUSDT,False
FDUSDUSD,FDUSDUSDC,False
FDUSD,FDUSDUSDC,False
FDUSDUSDT,FDUSDUSDC,False
BNB/FDUSD,BNBFDUSD,False
AMP/TRY,AMPTRY,False
WLD-BTC,WLDBTC,False
WLD/BTC,WLDBTC,False
WLD-USDT,WLDUSDT,False
WLD/USDT,WLDUSDT,False
WLDUSD,WLDEUR,False
WLD,WLDEUR,False
WLD-TRY,WLDTRY,False
AMP-TRY,AMPTRY,False
XEC-TRY,XECTRY,False
ATM/TRY,ATMTRY,False
PSG/TRY,PSGTRY,False
JUV-TRY,JUVTRY,False
JUV/TRY,JUVTRY,False
BAR-TRY,BARTRY,False
BAR/TRY,BARTRY,False
ETH,ETHMXN,False
ASR-TRY,ASRTRY,False
OGN/TRY,OGNTRY,False
ASR/TRY,ASRTRY,False
ETH-FDUSD,ETHFDUSD,False
ETH/FDUSD,ETHFDUSD,False
BTC-FDUSD,BTCFDUSD,False
BTC/FDUSD,BTCFDUSD,False
OGN-TRY,OGNTRY,False
WLDUSDT,WLDEUR,False
XEC/TRY,XECTRY,False
SEI,SEIJPY,False
PENDLE-USDT,PENDLEUSDT,False
BCH-TRY,BCHTRY,False
BCH/TRY,BCHTRY,False
ARB-ETH,ARBETH,False
ARB/ETH,ARBETH,False
MAV-TRY,MAVTRY,False
MAV/TRY,MAVTRY,False
PENDLE/USDT,PENDLEUSDT,False
XVG-TRY,XVGTRY,False
PENDLE-BTC,PENDLEBTC,False
PENDLE/BTC,PENDLEBTC,False
PENDLEUSDT,PENDLEUSDC,False
PENDLEUSD,PENDLEUSDC,False
PENDLE,PENDLEUSDC,False
MAV-USDT,MAVUSDT,False
XVG/TRY,XVGTRY,False
ARKMUSDT,ARKMUSDC,False
COMP-TRY,COMPTRY,False
ARKM/BTC,ARKMBTC,False
COMP/TRY,COMPTRY,False
ACA-TRY,ACATRY,False
ACA/TRY,ACATRY,False
WBETH-USDT,WBETHUSDT,False
WBETH/USDT,WBETHUSDT,False
ARKM-BTC,ARKMBTC,False
ARKM-BNB,ARKMBNB,False
ARKM,ARKMUSDC,False
ARKM/BNB,ARKMBNB,False
ARKM-TRY,ARKMTRY,False
ARKM/TRY,ARKMTRY,False
ARKM-USDT,ARKMUSDT,False
ARKM/USDT,ARKMUSDT,False
ARKMUSD,ARKMUSDC,False
PSG-TRY,PSGTRY,False
SEIUSD,SEIJPY,False
AVAX-FDUSD,AVAXFDUSD,False
IQ-USDT,IQUSDT,False
SUI-FDUSD,SUIFDUSD,False
SUI/FDUSD,SUIFDUSD,False
FDUSD-TRY,FDUSDTRY,False
FDUSD/TRY,FDUSDTRY,False
ARB-FDUSD,ARBFDUSD,False
ARB/FDUSD,ARBFDUSD,False
IQ/USDT,IQUSDT,False
NTRN,NTRNTRY,False
IQUSD,IQUSDT,False
IQ,IQUSDT,False
ARK-USDT,ARKUSDT,False
ARK/USDT,ARKUSDT,False
ARKUSD,ARKTRY,False
ARK,ARKTRY,False
NTRNUSDT,NTRNTRY,False
NTRNUSD,NTRNTRY,False
CYBER-ETH,CYBERETH,False
ADA/FDUSD,ADAFDUSD,False
AVAX/FDUSD,AVAXFDUSD,False
ATOM-FDUSD,ATOMFDUSD,False
ATOM/FDUSD,ATOMFDUSD,False
TRB-TRY,TRBTRY,False
TRB/TRY,TRBTRY,False
ADA-FDUSD,ADAFDUSD,False
LTC-FDUSD,LTCFDUSD,False
NTRN/USDT,NTRNUSDT,False
LTC/FDUSD,LTCFDUSD,False
FIL-FDUSD,FILFDUSD,False
FIL/FDUSD,FILFDUSD,False
NTRN-BNB,NTRNBNB,False
NTRN/BNB,NTRNBNB,False
NTRN-USDT,NTRNUSDT,False
ARKUSDT,ARKTRY,False
CYBER/ETH,CYBERETH,False
SEIUSDT,SEIJPY,False
SEI-TRY,SEITRY,False
CYBER/BNB,CYBERBNB,False
CYBERUSDT,CYBERETH,False
CYBERUSD,CYBERETH,False
CYBER,CYBERETH,False
SEI-USDT,SEIUSDT,False
SEI/USDT,SEIUSDT,False
SEI/TRY,SEITRY,False
CYBER/BTC,CYBERBTC,False
SEI-FDUSD,SEIFDUSD,False
SEI/FDUSD,SEIFDUSD,False
SEI-BTC,SEIBTC,False
SEI/BTC,SEIBTC,False
SEI-BNB,SEIBNB,False
SEI/BNB,SEIBNB,False
CYBER-BNB,CYBERBNB,False
CYBER-BTC,CYBERBTC,False
DOGE-FDUSD,DOGEFDUSD,False
UNI/TRY,UNITRY,False
DOGE/FDUSD,DOGEFDUSD,False
XRP-FDUSD,XRPFDUSD,False
XRP/FDUSD,XRPFDUSD,False
SOL-FDUSD,SOLFDUSD,False
SOL/FDUSD,SOLFDUSD,False
UNI-TRY,UNITRY,False
LPT-TRY,LPTTRY,False
CYBER/FDUSD,CYBERFDUSD,False
LPT/TRY,LPTTRY,False
CYBER-USDT,CYBERUSDT,False
CYBER/USDT,CYBERUSDT,False
CYBER-TRY,CYBERTRY,False
CYBER/TRY,CYBERTRY,False
CYBER-FDUSD,CYBERFDUSD,False
APE/USDT,APEUSDT,False
APE,APEUSDC,False
ALICEUSDT,ALICETRY,False
GHST,GHSTUSDT,False
WAXPUSD,WAXPBTC,False
WAXP,WAXPBTC,False
WAXPUSDT,WAXPBTC,False
GHST-USDT,GHSTUSDT,False
GHST/USDT,GHSTUSDT,False
GHSTUSD,GHSTUSDT,False
REQ-USDT,REQUSDT,False
WAXP-USDT,WAXPUSDT,False
REQ/USDT,REQUSDT,False
MBOX-USDT,MBOXUSDT,False
MBOX/USDT,MBOXUSDT,False
MBOXUSD,MBOXTRY,False
MBOX,MBOXTRY,False
MBOXUSDT,MBOXTRY,False
WAXP/USDT,WAXPUSDT,False
WAXP/BTC,WAXPBTC,False
QUICK/USDT,QUICKUSDT,False
XEC,XECTRY,False
DYDXUSD,DYDXUSDC,False
DYDX,DYDXUSDC,False
DYDXUSDT,DYDXUSDC,False
XEC-USDT,XECUSDT,False
XEC/USDT,XECUSDT,False
XECUSD,XECTRY,False
XECUSDT,XECTRY,False
WAXP-BTC,WAXPBTC,False
ARPA-TRY,ARPATRY,False
ARPA/TRY,ARPATRY,False
GNO-USDT,GNOUSDT,False
GNO/USDT,GNOUSDT,False
GNOUSD,GNOUSDT,False
GNO,GNOUSDT,False
QUICK-USDT,QUICKUSDT,False
QUICKUSD,QUICKUSDT,False
DYDX-USDT,DYDXUSDT,False
QNT-USDT,QNTUSDT,False
FLOW-USDT,FLOWUSDT,False
FLOW/USDT,FLOWUSDT,False
FLOW-BTC,FLOWBTC,False
FLOW/BTC,FLOWBTC,False
FLOWUSD,FLOWUSDT,False
FLOW,FLOWUSDT,False
QNT/USDT,QNTUSDT,False
MINAUSD,MINATRY,False
QNT-BTC,QNTBTC,False
QNT/BTC,QNTBTC,False
QNTUSDT,QNTUSDC,False
QNTUSD,QNTUSDC,False
QNT,QNTUSDC,False
C98-USDT,C98USDT,False
MINA,MINATRY,False
MINAUSDT,MINATRY,False
QUICK,QUICKUSDT,False
RAY-USDT,RAYUSDT,False
TLM-TRY,TLMTRY,False
TLM/TRY,TLMTRY,False
FARM-USDT,FARMUSDT,False
FARM/USDT,FARMUSDT,False
FARMUSD,FARMUSDT,False
FARM,FARMUSDT,False
RAY/USDT,RAYUSDT,False
MINA/BTC,MINABTC,False
RAYUSD,RAYUSDC,False
RAY,RAYUSDC,False
RAYUSDT,RAYUSDC,False
MINA-USDT,MINAUSDT,False
MINA/USDT,MINAUSDT,False
MINA-BTC,MINABTC,False
DYDX/USDT,DYDXUSDT,False
DYDX/BTC,DYDXBTC,False
C98USD,C98USDT,False
FIDA-USDT,FIDAUSDT,False
AGLD-BTC,AGLDBTC,False
AGLD/BTC,AGLDBTC,False
AGLDUSD,AGLDUSDT,False
AGLD,AGLDUSDT,False
FIDA-BTC,FIDABTC,False
FIDA/BTC,FIDABTC,False
FIDA/USDT,FIDAUSDT,False
AGLD-USDT,AGLDUSDT,False
FIDAUSD,FIDATRY,False
FIDA,FIDATRY,False
FIDAUSDT,FIDATRY,False
SOL-USDC,SOLUSDC,False
SOL/USDC,SOLUSDC,False
DF-USDT,DFUSDT,False
AGLD/USDT,AGLDUSDT,False
RADUSDT,RADTRY,False
DFUSD,DFUSDC,False
RARE-BTC,RAREBTC,False
AXS-ETH,AXSETH,False
AXS/ETH,AXSETH,False
AVAX-BRL,AVAXBRL,False
AVAX/BRL,AVAXBRL,False
RARE-USDT,RAREUSDT,False
